Zipcode,Street,Unit,City,Lat,Long,Block Group
90291,2351 S EASTERN CT,,Los Angeles,33.98563,-118.46441,060372739023004
90291,901 E FLOWER AVE,,Los Angeles,34.00203,-118.46469,060372731003003
90291,2353 S EASTERN CT,,Los Angeles,33.98561,-118.46439,060372739023004
90033,323 N SAVANNAH ST,1/2,Los Angeles,34.04332,-118.2025,060372042001005
91602,4639 N CAHUENGA BLVD,,Los Angeles,34.15508,-118.36176,060371255021010
91604,3167 N DONA CONCHITA PL,,Los Angeles,34.12797,-118.38218,060371439012006
90013,538 S BROADWAY,,Los Angeles,34.04709,-118.25137,060372073042000
91364,20819 W VENTURA BLVD,,Los Angeles,34.16666,-118.58625,060371375012000
90019,1250 S WINDSOR BLVD,,Los Angeles,34.04914,-118.32876,060372128001005
90019,1252 S WINDSOR BLVD,,Los Angeles,34.04907,-118.32879,060372128001005
90071,338 S GRAND AVE,1/2,Los Angeles,34.05198,-118.25198,060372075022015
90002,750 E 89TH ST,,Los Angeles,33.95539,-118.26125,060372400202005
91040,10955 N QUILL AVE,,Los Angeles,34.2685,-118.31677,060371032011001
90071,358 S GRAND AVE,,Los Angeles,34.05169,-118.25224,060372075022015
90020,515 S ALEXANDRIA AVE,,Los Angeles,34.06484,-118.29816,060372121022001
90071,344 S GRAND AVE,,Los Angeles,34.05178,-118.25216,060372075022015
90071,306 S GRAND AVE,,Los Angeles,34.05274,-118.25124,060372075022019
90033,323 N SAVANNAH ST,1/4,Los Angeles,34.04332,-118.2025,060372042001005
90034,3152 S IVY ST,1/2,Los Angeles,34.0311,-118.3873,060372702002005
91602,4635 N CAHUENGA BLVD,,Los Angeles,34.15497,-118.3617,060371255021010
90071,300 S GRAND AVE,,Los Angeles,34.05283,-118.25116,060372075022019
90071,330 S GRAND AVE,,Los Angeles,34.05249,-118.25147,060372075022019
91602,10611 W HORTENSE ST,,Los Angeles,34.15491,-118.362,060371255021010
90033,323 N SAVANNAH ST,,Los Angeles,34.04332,-118.2025,060372042001005
91602,10609 W HORTENSE ST,,Los Angeles,34.15504,-118.36202,060371255021010
90006,2848 W OLYMPIC BLVD,,Los Angeles,34.0524,-118.29617,060372133101003
90071,338 S GRAND AVE,,Los Angeles,34.05198,-118.25198,060372075022015
90033,323 N SAVANNAH ST,3/4,Los Angeles,34.04332,-118.2025,060372042001005
90731,555 W 9TH ST,,Los Angeles,33.73582,-118.28911,060372966002008
90071,318 S GRAND AVE,,Los Angeles,34.05258,-118.2514,060372075022019
90291,903 E FLOWER AVE,,Los Angeles,34.00207,-118.4646,060372731003003
91604,3169 N DONA CONCHITA PL,,Los Angeles,34.12801,-118.3821,060371439012006
90013,350 S OLIVE ST,,Los Angeles,34.05106,-118.25111,060372075021002
90006,2852 W OLYMPIC BLVD,,Los Angeles,34.0524,-118.29622,060372133101003
90039,4150 W BRUNSWICK AVE,,Los Angeles,34.128,-118.26806,060371881002002
91304,9040 N ETON AVE,,Los Angeles,34.23442,-118.59382,060371132341000
90034,3152 S IVY ST,,Los Angeles,34.0311,-118.3873,060372702002005
91602,10605 W HORTENSE ST,,Los Angeles,34.15486,-118.3619,060371255021010
90291,2357 S EASTERN CT,,Los Angeles,33.9856,-118.46438,060372739023004
90042,233 S AVENUE 50,,Los Angeles,34.10305,-118.20039,060371838201002
91602,4637 N CAHUENGA BLVD,,Los Angeles,34.15502,-118.36175,060371255021010
90071,350 S GRAND AVE,,Los Angeles,34.05173,-118.2522,060372075022015
90019,1743 S HAUSER BLVD,,Los Angeles,34.04275,-118.35935,060372183004009
91342,15535 W EL CAJON ST,,Los Angeles,34.30365,-118.47042,060371066041002
90038,1210 N CHEROKEE AVE,,Los Angeles,34.09285,-118.3351,060371919012001
90006,1111 S OXFORD AVE,,Los Angeles,34.05035,-118.30759,060372132022004
90035,1639 S HOLT AVE,,Los Angeles,34.04847,-118.37942,060372170023003
90731,401 W WESTMONT DR,,Los Angeles,33.76342,-118.2899,060372951031001
90007,1185 W 37TH ST,1/2,Los Angeles,34.0211,-118.29415,060372226002000
90026,1543 N ANGELUS AVE,,Los Angeles,34.0867,-118.2679,060371955003003
90031,2118 N NORTH BROADWAY,,Los Angeles,34.0733,-118.21821,060371997002002
91342,15533 W EL CAJON ST,,Los Angeles,34.30372,-118.47036,060371066041002
90066,12539 W BARBARA AVE,,Los Angeles,34.00026,-118.43471,060372722011005
90003,223 E 66TH ST,,Los Angeles,33.97981,-118.27083,060372393201002
90019,1743 S HAUSER BLVD,1/2,Los Angeles,34.04275,-118.35935,060372183004009
90019,1741 S HAUSER BLVD,,Los Angeles,34.04283,-118.35932,060372183004009
90007,1179 W 37TH ST,,Los Angeles,34.02109,-118.29399,060372226002000
90019,1741 S HAUSER BLVD,1/2,Los Angeles,34.04283,-118.35932,060372183004009
90034,2611 S LA CIENEGA AVE,,Los Angeles,34.03439,-118.37836,060372702003008
90042,1313 N AVENUE 55,,Los Angeles,34.12015,-118.19827,060371833002007
90007,1185 W 37TH ST,,Los Angeles,34.0211,-118.29415,060372226002000
90035,1637 S HOLT AVE,,Los Angeles,34.04854,-118.37942,060372170023003
91344,10936 N WHITE OAK AVE,,Los Angeles,34.26955,-118.51945,060371112022012
90731,301 W WESTMONT DR,,Los Angeles,33.7634,-118.28753,060372951031001
90026,1883 N PARK DR,,Los Angeles,34.0847,-118.24901,060371973001005
90016,5500 W JEFFERSON BLVD,,Los Angeles,34.02557,-118.3665,060372201001001
90028,1303 N CITRUS AVE,,Los Angeles,34.09455,-118.34001,060371901021009
91403,4607 N KESTER AVE,,Los Angeles,34.15414,-118.45766,060371413052006
91403,4605 N KESTER AVE,,Los Angeles,34.15408,-118.45766,060371413052006
90064,2818 S MALCOLM AVE,,Los Angeles,34.03406,-118.42114,060372711001007
91304,22825 W ROSCOE BLVD,,Los Angeles,34.21963,-118.62472,060371132312004
91342,14039 W BRYANT LANE,,Los Angeles,34.32735,-118.43995,060371060102004
90027,3474 W ROWENA AVE,,Los Angeles,34.11172,-118.28213,060371952012000
91403,4601 N KESTER AVE,,Los Angeles,34.15408,-118.45786,060371413052006
90068,6748 W HILLPARK DR,,Los Angeles,34.11851,-118.34076,060371897021003
91342,14041 W BRYANT LANE,,Los Angeles,34.32735,-118.44,060371060102004
91042,10439 N PLAINVIEW AVE,,Los Angeles,34.25849,-118.2981,060371011102007
90059,946 E IMPERIAL HWY,,Los Angeles,33.9298,-118.25732,060372410013004
91042,10441 N PLAINVIEW AVE,,Los Angeles,34.25855,-118.29809,060371011102007
91304,22815 W ROSCOE BLVD,,Los Angeles,34.21964,-118.62419,060371132312004
90029,4519 W SANTA MONICA BLVD,,Los Angeles,34.09099,-118.28708,060371913012000
90048,105 N DOHENY DR,,Los Angeles,34.07549,-118.38997,060372149031002
90732,105 N LA ALAMEDA AVE,,Los Angeles,33.74351,-118.30131,060372964023017
91405,15210 W KITTRIDGE ST,,Los Angeles,34.19013,-118.4644,060371278063003
90003,9916 S WALL ST,,Los Angeles,33.94599,-118.2716,060372406004004
90048,100 N CLARK DR,,Los Angeles,34.07542,-118.38471,060372149041000
90048,109 N DOHENY DR,,Los Angeles,34.07554,-118.39002,060372149031002
90029,4517 W SANTA MONICA BLVD,,Los Angeles,34.09099,-118.28705,060371913012000
91411,15050 W MARTHA ST,,Los Angeles,34.17286,-118.46138,060371284003011
91405,15202 W KITTRIDGE ST,,Los Angeles,34.19013,-118.46423,060371278063003
90018,1926 W CORDOVA ST,,Los Angeles,34.03889,-118.30122,060372214021005
90016,2616 S BUCKINGHAM ROAD,,Los Angeles,34.03195,-118.34039,060372200001004
91411,15058 W MARTHA ST,,Los Angeles,34.17286,-118.46153,060371284003011
91402,7827 N BROADLEAF AVE,,Los Angeles,34.21276,-118.43799,060371203002004
90003,213 E CENTURY BLVD,,Los Angeles,33.94574,-118.27119,060372406004004
91403,14929 W DICKENS ST,1/2,Los Angeles,34.15136,-118.45826,060371413061000
90018,1928 W CORDOVA ST,,Los Angeles,34.03888,-118.30128,060372214021005
90034,3326 S DURANGO AVE,,Los Angeles,34.03042,-118.39358,060372698002003
91606,6301 N COLDWATER CANYON AVE,,Los Angeles,34.18489,-118.41408,060371236012000
90744,947 N DOMINGUEZ AVE,,Los Angeles,33.78318,-118.2518,060372947012000
91403,14929 W DICKENS ST,,Los Angeles,34.15138,-118.45833,060371413061000
90008,4178 S BUCKINGHAM ROAD,,Los Angeles,34.01042,-118.34388,060372361022000
90501,20700 S DENKER AVE,,Los Angeles,33.84318,-118.30379,060372920011018
90003,209 E CENTURY BLVD,,Los Angeles,33.94574,-118.27122,060372406004004
91606,6226 N COLDWATER CANYON AVE,,Los Angeles,34.18388,-118.41363,060371237004009
90006,1735 S BURLINGTON AVE,3/4,Los Angeles,34.04052,-118.28241,060372243202001
91602,11101 W CAMARILLO ST,3/4,Los Angeles,34.15779,-118.37238,060371254021007
90048,6212 W COMMODORE SLOAT DR,,Los Angeles,34.05869,-118.36627,060372163011031
90029,4515 W SANTA MONICA BLVD,,Los Angeles,34.09099,-118.28702,060371913012000
90048,101 N DOHENY DR,,Los Angeles,34.07546,-118.38996,060372149031002
90034,3330 S DURANGO AVE,,Los Angeles,34.0303,-118.39364,060372698002003
91606,6039 N CRANER AVE,,Los Angeles,34.18047,-118.36939,060371231043010
90029,4513 W SANTA MONICA BLVD,,Los Angeles,34.09099,-118.287,060371913012000
90732,123 N LA ALAMEDA AVE,,Los Angeles,33.74376,-118.30151,060372964023017
91335,19301 W COVELLO ST,,Los Angeles,34.20713,-118.55385,060371317012000
91311,11047 N DE SOTO AVE,,Los Angeles,34.27142,-118.58911,060371131011005
91364,5200 N COLLIER PL,,Los Angeles,34.16467,-118.56485,060371394021014
90034,3102 S DURANGO AVE,,Los Angeles,34.03261,-118.39272,060372697002005
90016,2616 S BUCKINGHAM ROAD,1/2,Los Angeles,34.03195,-118.34039,060372200001004
90732,115 N LA ALAMEDA AVE,,Los Angeles,33.74363,-118.30139,060372964023017
91403,14919 W DICKENS ST,,Los Angeles,34.15134,-118.45807,060371413061000
90744,940 N DOMINGUEZ AVE,,Los Angeles,33.78288,-118.25144,060372947011006
90035,1139 S CRESCENT HEIGHTS BLVD,,Los Angeles,34.05542,-118.37103,060372168002006
90210,3141 N COLDWATER CANYON LANE,,Los Angeles,34.1313,-118.41201,060371439022002
91403,14931 W DICKENS ST,,Los Angeles,34.1514,-118.4585,060371413061000
91411,15044 W MARTHA ST,,Los Angeles,34.17287,-118.46122,060371284003011
91602,11101 W CAMARILLO ST,1/2,Los Angeles,34.15779,-118.37238,060371254021007
90006,1735 S BURLINGTON AVE,1/2,Los Angeles,34.04052,-118.28241,060372243202001
91602,11101 W CAMARILLO ST,1/4,Los Angeles,34.15779,-118.37238,060371254021007
90291,1501 S CABRILLO AVE,,Los Angeles,33.98992,-118.46558,060372735022009
90731,1338 W 35TH ST,,Los Angeles,33.71749,-118.30664,060372975012006
90048,6214 W COMMODORE SLOAT DR,,Los Angeles,34.05875,-118.36627,060372163011031
90731,1340 W 35TH ST,,Los Angeles,33.71759,-118.30693,060372975012006
91602,11101 W CAMARILLO ST,,Los Angeles,34.15779,-118.37238,060371254021007
91403,14931 W DICKENS ST,1/2,Los Angeles,34.1514,-118.4585,060371413061000
90035,1133 S CRESCENT HEIGHTS BLVD,,Los Angeles,34.05556,-118.37097,060372168002006
91405,15218 W KITTRIDGE ST,,Los Angeles,34.19013,-118.46474,060371278063003
90744,942 N DOMINGUEZ AVE,,Los Angeles,33.78297,-118.25145,060372947011006
91344,16820 W CHATSWORTH ST,,Los Angeles,34.26451,-118.49832,060371114021002
91601,5107 N CAHUENGA BLVD,,Los Angeles,34.16333,-118.36179,060371255012000
90006,1735 S BURLINGTON AVE,1/4,Los Angeles,34.04052,-118.28241,060372243202001
91325,17821 W LASSEN ST,,Los Angeles,34.25055,-118.52228,060371113024000
91325,17726 W LASSEN ST,,Los Angeles,34.25015,-118.52086,060371151044000
91325,17730 W LASSEN ST,,Los Angeles,34.25015,-118.52111,060371151044000
90272,1034 N MARONEY LANE,,Los Angeles,34.05176,-118.53685,060372626044001
90003,8019 S AVALON BLVD,,Los Angeles,33.96588,-118.26538,060372398012004
90032,4955 E LYNNFIELD ST,,Los Angeles,34.08005,-118.175,060372015041001
90272,937 N LAS LOMAS AVE,,Los Angeles,34.05176,-118.53627,060372626044001
90032,4951 E LYNNFIELD ST,,Los Angeles,34.08009,-118.17508,060372015041001
90272,1040 N MARONEY LANE,,Los Angeles,34.05198,-118.53699,060372626044001
91367,23238 W BURBANK BLVD,,Los Angeles,34.17126,-118.63332,060371370002001
90044,8401 S NORMANDIE AVE,,Los Angeles,33.96239,-118.30048,060372382003003
90026,1569 W DONALDSON ST,,Los Angeles,34.09117,-118.24833,060371974101013
90003,8021 S AVALON BLVD,,Los Angeles,33.9658,-118.26538,060372398012004
90032,4977 E TWINING ST,,Los Angeles,34.08472,-118.17487,060372015032007
90272,1058 N MARONEY LANE,,Los Angeles,34.05206,-118.53713,060372626044001
90272,1062 N MARONEY LANE,,Los Angeles,34.0525,-118.53709,060372626044001
90272,935 N LAS LOMAS AVE,,Los Angeles,34.0518,-118.53643,060372626044001
91325,17819 W LASSEN ST,,Los Angeles,34.25055,-118.52205,060371113024000
90042,5657 E ALDAMA ST,,Los Angeles,34.11492,-118.19613,060371836101008
90032,4947 E LYNNFIELD ST,,Los Angeles,34.08004,-118.17526,060372015041001
90045,9830 S BELLANCA AVE,,Los Angeles,33.94687,-118.37982,060372772002005
90042,1441 N AVENUE 47,,Los Angeles,34.12162,-118.2141,060371834021011
90042,1429 N AVENUE 47,,Los Angeles,34.12119,-118.21427,060371834021011
90024,10960 W ASHTON AVE,,Los Angeles,34.05716,-118.44531,060372655211002
90042,905 N TERRACE 49,,Los Angeles,34.11447,-118.21182,060371862031001
90048,8038 W BLACKBURN AVE,,Los Angeles,34.071,-118.36532,060372146002004
90003,9717 S AVALON BLVD,,Los Angeles,33.94779,-118.26543,060372406002001
90063,3111 E 3RD ST,,Los Angeles,34.03704,-118.2013,060372041103000
90011,205 E 54TH ST,,Los Angeles,33.99346,-118.27158,060372294101001
90026,1459 W SUNSET BLVD,1/2,Los Angeles,34.07535,-118.25366,060371973002000
90048,8020 W BLACKBURN AVE,,Los Angeles,34.07093,-118.36481,060372146002004
91423,3587 W BEVERLY GLEN TER,,Los Angeles,34.13491,-118.45453,060371416001005
90065,2802 W ESTARA AVE,,Los Angeles,34.11432,-118.23771,060371864031005
90744,601 N AVALON BLVD,,Los Angeles,33.77736,-118.26257,060372948202009
90042,1445 N AVENUE 47,,Los Angeles,34.1218,-118.21411,060371834021011
90042,5423 E ASH ST,1/2,Los Angeles,34.11126,-118.19838,060371835201000
90042,911 N TERRACE 49,,Los Angeles,34.11455,-118.21194,060371862031001
90025,1430 S BARRINGTON AVE,,Los Angeles,34.0454,-118.45729,060372674032002
90041,4635 N EAGLE ROCK BLVD,,Los Angeles,34.12854,-118.21768,060371834022004
90034,5863 W ERNEST AVE,1/2,Los Angeles,34.03491,-118.37334,060372702001000
90041,4633 N EAGLE ROCK BLVD,,Los Angeles,34.12851,-118.21769,060371834022004
90003,227 E 97TH ST,,Los Angeles,33.94842,-118.27071,060372406004000
90042,1439 N AVENUE 47,1/2,Los Angeles,34.12153,-118.21418,060371834021011
90042,1404 N AVENUE 47,,Los Angeles,34.12054,-118.21407,060371834011007
90026,1459 W SUNSET BLVD,,Los Angeles,34.07535,-118.25366,060371973002000
90059,640 E 116TH ST,,Los Angeles,33.92904,-118.26361,060372410013017
90042,929 N TERRACE 49,,Los Angeles,34.11484,-118.2125,060371862031001
90042,5423 E ASH ST,,Los Angeles,34.11126,-118.19838,060371835201000
90042,1439 N AVENUE 47,,Los Angeles,34.12153,-118.21418,060371834021011
90042,345 N AVENUE 57,,Los Angeles,34.1131,-118.19417,060371836102003
90042,901 N TERRACE 49,,Los Angeles,34.11445,-118.21177,060371862031001
90044,8209 S HOOVER ST,,Los Angeles,33.96397,-118.28731,060372383201000
90034,5863 W ERNEST AVE,,Los Angeles,34.03491,-118.37334,060372702001000
90042,1431 N AVENUE 47,,Los Angeles,34.12122,-118.21422,060371834021011
90042,1469 E AVENUE 47,,Los Angeles,34.12237,-118.21389,060371834021004
90042,1456 N AVENUE 47,,Los Angeles,34.12177,-118.21372,060371834011007
90068,6643 W EMMET TER,,Los Angeles,34.10617,-118.3346,060371896001015
90042,919 N TERRACE 49,,Los Angeles,34.11466,-118.21216,060371862031001
90042,1429 N AVENUE 47,1/2,Los Angeles,34.12119,-118.21427,060371834021011
90042,1401 N AVENUE 47,,Los Angeles,34.1206,-118.21437,060371834021011
90064,10635 W AYRES AVE,,Los Angeles,34.04176,-118.42343,060372693005006
90042,5423 E ASH ST,1/4,Los Angeles,34.11126,-118.19838,060371835201000
90065,3571 N PASEO DR,,Los Angeles,34.11286,-118.23102,060371863023006
90042,1421 N AVENUE 47,,Los Angeles,34.12104,-118.21426,060371834021011
90292,13368 W BEACH AVE,,Los Angeles,33.99147,-118.44362,060372754003001
90731,632 W 11TH ST,,Los Angeles,33.73433,-118.2908,060372969021001
90065,3581 N PASEO DR,,Los Angeles,34.11287,-118.23088,060371863023006
90077,2227 N BEVERLY GLEN BLVD,,Los Angeles,34.1102,-118.44667,060372612001007
90002,9524 S BEACH ST,,Los Angeles,33.94986,-118.24177,060372422012002
90042,1465 N AVENUE 47,,Los Angeles,34.12226,-118.21391,060371834021004
90031,3711 E BALDWIN ST,,Los Angeles,34.07094,-118.20164,060371991202010
90042,1452 N AVENUE 47,,Los Angeles,34.12172,-118.21373,060371834011007
90045,6875 W IMPERIAL HWY,,Los Angeles,33.93196,-118.41096,060379800281018
90042,1433 N AVENUE 47,,Los Angeles,34.12134,-118.21419,060371834021011
90011,244 E 52ND ST,,Los Angeles,33.99508,-118.27033,060372294101000
90065,2800 W ESTARA AVE,,Los Angeles,34.11426,-118.23766,060371864031005
90731,634 W 11TH ST,,Los Angeles,33.73433,-118.29088,060372969021001
90036,319 S MANSFIELD AVE,,Los Angeles,34.06827,-118.34096,060372110004000
90042,1437 N AVENUE 47,,Los Angeles,34.12149,-118.2142,060371834021011
90042,927 N TERRACE 49,,Los Angeles,34.11477,-118.21238,060371862031001
90042,1415 N AVENUE 47,,Los Angeles,34.12077,-118.21432,060371834021011
90064,10341 W BELLWOOD AVE,,Los Angeles,34.05163,-118.41757,060372679023003
90042,923 N TERRACE 49,,Los Angeles,34.11471,-118.21228,060371862031001
90042,1417 N AVENUE 47,,Los Angeles,34.12087,-118.2143,060371834021011
90064,2211 N POINTER LANE,,Los Angeles,34.11008,-118.44637,060372612001014
90066,11841 W AVON WAY,,Los Angeles,33.99719,-118.41788,060372752003000
90042,1461 N AVENUE 47,,Los Angeles,34.12211,-118.21395,060371834021004
91344,11900 N BALBOA BLVD,1/2,Los Angeles,34.28642,-118.50125,060371066461004
91606,6064 N COLFAX AVE,,Los Angeles,34.18125,-118.3876,060371241052002
90042,5423 E ASH ST,3/4,Los Angeles,34.11126,-118.19838,060371835201000
90731,630 W 11TH ST,,Los Angeles,33.73433,-118.29077,060372969021001
91344,11900 N BALBOA BLVD,,Los Angeles,34.28642,-118.50125,060371066461004
90042,1443 N AVENUE 47,,Los Angeles,34.12167,-118.21408,060371834021011
90042,1407 N AVENUE 47,,Los Angeles,34.12073,-118.21433,060371834021011
90042,915 N TERRACE 49,,Los Angeles,34.1146,-118.21204,060371862031001
90027,4418 W KINGSWELL AVE,1/4,Los Angeles,34.10247,-118.28594,060371891011007
90065,2500 W SAN FERNANDO ROAD,,Los Angeles,34.10664,-118.24049,060371871022021
91325,8262 N HAVEN LANE,,Los Angeles,34.22096,-118.50725,060371311001001
91604,3919 N MARY ELLEN AVE,,Los Angeles,34.14185,-118.41991,060371439022004
90033,244 N CHICAGO ST,,Los Angeles,34.0473,-118.2105,060372044201001
91345,15153 W RACHEL LANE,,Los Angeles,34.27032,-118.46285,060371094003002
90027,4418 W KINGSWELL AVE,1/2,Los Angeles,34.10247,-118.28594,060371891011007
91304,9009 N DE SOTO AVE,,Los Angeles,34.2339,-118.58879,060371134252000
91345,15160 W RACHEL LANE,,Los Angeles,34.27019,-118.46314,060371094003002
90023,3527 E SISKIYOU ST,,Los Angeles,34.02538,-118.19829,060372049102000
91345,15162 W RACHEL LANE,,Los Angeles,34.2702,-118.46323,060371094003002
90033,1516 N SAN PABLO ST,,Los Angeles,34.06268,-118.20282,060372033001004
91325,17141 W BURTON ST,,Los Angeles,34.22028,-118.50706,060371311001005
91325,8254 N HAVEN LANE,,Los Angeles,34.22061,-118.5072,060371311001001
91367,23295 W VENTURA BLVD,,Los Angeles,34.1616,-118.63345,060371370001020
91406,6533 N VALJEAN AVE,,Los Angeles,34.18961,-118.48606,060371276051000
90027,4418 W KINGSWELL AVE,,Los Angeles,34.10247,-118.28594,060371891011007
91345,15164 W RACHEL LANE,,Los Angeles,34.27021,-118.46332,060371094003002
90007,839 W ADAMS BLVD,,Los Angeles,34.03047,-118.28071,060372244202006
90033,242 N CHICAGO ST,1/2,Los Angeles,34.04722,-118.21055,060372044201001
91345,15158 W RACHEL LANE,,Los Angeles,34.27017,-118.46304,060371094003002
91345,15159 W RACHEL LANE,,Los Angeles,34.27029,-118.46302,060371094003002
91345,15157 W RACHEL LANE,,Los Angeles,34.27027,-118.46296,060371094003002
90033,244 N CHICAGO ST,1/2,Los Angeles,34.0473,-118.2105,060372044201001
90033,242 N CHICAGO ST,,Los Angeles,34.04722,-118.21055,060372044201001
90023,3527 E SISKIYOU ST,1/4,Los Angeles,34.02538,-118.19829,060372049102000
91345,15154 W RACHEL LANE,,Los Angeles,34.27013,-118.46288,060371094003002
90023,3527 E SISKIYOU ST,1/2,Los Angeles,34.02538,-118.19829,060372049102000
91325,8260 N HAVEN LANE,,Los Angeles,34.22086,-118.50722,060371311001001
91345,15163 W RACHEL LANE,,Los Angeles,34.27039,-118.46321,060371094003002
90061,222 E 110TH ST,,Los Angeles,33.93551,-118.27082,060372411101003
91345,15161 W RACHEL LANE,,Los Angeles,34.2703,-118.46309,060371094003002
90041,1824 N CAMPUS ROAD,,Los Angeles,34.12844,-118.21012,060371816001011
91345,15165 W RACHEL LANE,,Los Angeles,34.27034,-118.46331,060371094003002
90023,3527 E SISKIYOU ST,3/4,Los Angeles,34.02538,-118.19829,060372049102000
91325,8258 N HAVEN LANE,,Los Angeles,34.22078,-118.50722,060371311001001
91325,8256 N HAVEN LANE,,Los Angeles,34.2207,-118.5072,060371311001001
91345,15156 W RACHEL LANE,,Los Angeles,34.27014,-118.46293,060371094003002
